proba,cluster,aggression_factor_mean,aggression_factor_p90,aggression_factor_std,aggression_factor_max,bet_ratio_mean,bet_ratio_p50,bet_ratio_p90,bet_ratio_std,bet_ratio_max,check_ratio_p90,call_ratio_p90,fold_ratio_p10,raise_minus_call_mean,bet_minus_fold_mean,fold_position_mean_mean,action_entropy_p50,action_entropy_p90,pot_growth_std,pot_after_over_stack_mean
0.09862795326906923,0,0.18413290689410092,0.5399999999999998,0.2446931750019429,1.0,0.06083866382373846,0.0,0.21999999999999995,0.10474577764194384,0.4,0.6857142857142856,0.375,0.07500000000000007,-0.11657782515991469,-0.1929459843638948,0.758777540867093,1.4056390622295665,1.8423709931771088,0.10191611742760247,22.37275069532124
0.11235271933979495,0,0.20493506493506494,0.6,0.25781851850860693,1.0,0.04476190476190477,0.0,0.23000000000000007,0.12197876372650845,0.5,0.6,0.375,0.0,-0.0733982683982684,-0.1896320346320346,0.734134199134199,1.4056390622295665,1.9056390622295665,0.12106469541963616,22.02870390173873
0.09889720134018576,1,0.17567287784679086,0.4,0.18504856241024895,0.75,0.06847826086956522,0.0,0.25,0.09455557036196002,0.2857142857142857,0.6761904761904763,0.3416666666666668,0.0,-0.11192201518288475,-0.2016735679779158,0.6260812054290315,1.5219280948873621,1.9056390622295665,0.1051303005141693,26.53779617868731
0.11121254554600225,1,0.15269274376417236,0.39333333333333326,0.1766611847382125,0.75,0.03840702947845805,0.0,0.14285714285714285,0.07870190307624175,0.2857142857142857,0.625,0.25,0.125,-0.09115646258503401,-0.26442743764172333,0.6619047619047619,1.5487949406953985,1.896202968452523,0.09113508326965734,21.452143009013927
0.10977181179567848,1,0.18316757082579868,0.4200000000000003,0.17575309964338642,0.6666666666666666,0.048854731766124176,0.0,0.17333333333333342,0.08909200265090664,0.4,0.6050000000000001,0.2857142857142857,0.125,-0.0781645569620253,-0.23658830620855928,0.6688215792646172,1.5,1.9056390622295665,0.10726727267544514,26.553917666891802
0.08893969951766473,1,0.13904761904761906,0.3333333333333333,0.1561023754626895,0.6666666666666666,0.03664021164021164,0.0,0.15714285714285717,0.0832762044876448,0.2857142857142857,0.5885714285714286,0.3583333333333334,0.050000000000000044,-0.13201058201058202,-0.2524867724867725,0.6487566137566138,1.4591479170272448,1.9132331253245203,0.12250251585958938,25.827684276105728
0.12096660482149739,1,0.22620701058201056,0.5,0.19973394343027615,0.75,0.07776124338624338,0.0,0.25,0.10548127876372475,0.375,0.625,0.2857142857142857,0.125,-0.09824735449735447,-0.1978174603174603,0.6045690035273368,1.561278124459133,1.9202991916215826,0.11031810221421678,28.427202953103546
0.09364599846082128,1,0.13129509379509377,0.3333333333333333,0.13148794542642236,0.5,0.05059523809523809,0.0,0.14285714285714285,0.0770629078388859,0.2857142857142857,0.7142857142857143,0.375,0.0,-0.12932900432900435,-0.2101190476190476,0.6051707551707551,1.4744078178625923,1.811278124459133,0.10010134085655913,23.99375980974236
0.1123675923086514,1,0.17774327122153208,0.4,0.2275847662703676,1.3333333333333333,0.04575569358178054,0.0,0.15476190476190477,0.07638338196229334,0.25,0.625,0.2857142857142857,0.0625,-0.06959109730848861,-0.24109730848861283,0.672912353347136,1.4591479170272448,1.9056390622295665,0.08777567436318184,24.504380905260874
0.09586676916009268,1,0.16611456176673567,0.4,0.1838272522298692,0.75,0.06250862663906143,0.0,0.17333333333333342,0.09236581076339416,0.375,0.6,0.29523809523809535,0.125,-0.11746031746031745,-0.23524844720496885,0.7070565907522429,1.5566567074628228,1.9056390622295665,0.09648151555219307,26.95575763115749
0.09051705232606783,1,0.16950113378684808,0.4,0.21753286653442974,1.0,0.05170068027210884,0.0,0.2,0.08565133067602154,0.25,0.619642857142857,0.3708333333333333,0.125,-0.13086734693877553,-0.2415249433106576,0.6732426303854874,1.5219280948873621,1.9182958340544896,0.1190026319268638,27.182761301767133
0.10041457347105688,1,0.1641749723145072,0.4,0.20475736782450357,0.75,0.050664451827242524,0.0,0.14285714285714285,0.0980295175741691,0.42857142857142855,0.6,0.35714285714285754,0.125,-0.11088039867109635,-0.23062015503875968,0.710077519379845,1.4488156357251847,1.9056390622295665,0.12197082841526759,25.046715134532494
0.1028841888031835,1,0.16958874458874462,0.4,0.24426205531932665,1.3333333333333333,0.03977272727272727,0.0,0.14285714285714285,0.07975637950988547,0.2857142857142857,0.6541666666666668,0.2750000000000001,0.125,-0.10113636363636365,-0.2512445887445887,0.6487103174603175,1.4488156357251847,1.9144988025070124,0.11626753384463298,26.790041035282954
